payload: 73392134 bytes: 0.0s
struct segs (filtered>=50): 2: 124.6s
NODESEG base=197811 cnt=116734 stride=68 id_range=2003769..3462323
NODESEG base=8135655 cnt=237441 stride=92 id_range=3462323..836582
NODES total=354174
ROWMAP rows=354175
ESEGS total=541 sum_cnt=586202
ESEG sh=46519715 segid=400009 cfg=175 cnt=3635 X=3 Y=2 got=3635 OK
ESEG sh=46723255 segid=400010 cfg=175 cnt=140 X=3 Y=2 got=140 OK
ESEG sh=46733259 segid=400011 cfg=175 cnt=468 X=3 Y=2 got=468 OK
ESEG sh=46759487 segid=400013 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=46760035 segid=400014 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=46760583 segid=400018 cfg=175 cnt=548 X=3 Y=2 got=548 OK
ESEG sh=46799483 segid=400019 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=46800031 segid=400020 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=46800579 segid=400022 cfg=175 cnt=5392 X=3 Y=2 got=5392 OK
ESEG sh=47185975 segid=400023 cfg=175 cnt=3406 X=3 Y=2 got=3406 OK
ESEG sh=47376587 segid=400024 cfg=175 cnt=202 X=3 Y=2 got=202 OK
ESEG sh=47390767 segid=400025 cfg=175 cnt=360 X=3 Y=2 got=360 OK
ESEG sh=47410947 segid=400026 cfg=175 cnt=48 X=3 Y=2 got=48 OK
ESEG sh=47414327 segid=400027 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=47414875 segid=400028 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=47415423 segid=400032 cfg=175 cnt=74 X=3 Y=2 got=74 OK
ESEG sh=47420531 segid=400033 cfg=175 cnt=75 X=3 Y=2 got=75 OK
ESEG sh=47425879 segid=400034 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=47426427 segid=400035 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=47426975 segid=400038 cfg=175 cnt=1120 X=3 Y=2 got=1120 OK
ESEG sh=47506147 segid=400040 cfg=175 cnt=36 X=3 Y=2 got=36 OK
ESEG sh=47508663 segid=400041 cfg=175 cnt=40 X=3 Y=2 got=40 OK
ESEG sh=47511563 segid=400042 cfg=175 cnt=40 X=3 Y=2 got=40 OK
